,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,0,0.0,287844.0,0.0,287844
1,1000,0.07874091400117322,126388.0,26.55783119700027,55275
2,2000,0.1477299550006137,104068.0,53.45446164100031,55275
3,5000,0.36002129200096533,84311.0,135.54194468600144,55260
4,10000,0.7132872180009144,70837.0,271.32050599300055,54934
5,20000,1.4375530329998583,62647.0,525.6192537799998,54934
