,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,1000,0.07149524700071197,240945.0,124.71909230200072,62931
1,2000,0.1359878570001456,224906.0,261.4693287070004,58761
2,5000,0.331780267002614,180521.0,595.2900052789992,55465
3,10000,0.7005330050014891,163972.0,1165.79789283,54794
4,20000,1.4239113919902593,140742.0,2692.510026639997,52780
