,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,1000,0.0874903899984929,350600.0,127.96381478200055,67134
1,2000,0.14043413599938503,374678.0,246.13157198699992,60479
2,5000,0.3352151379986026,368325.0,591.3973236860002,53482
3,10000,0.6851069379990804,381690.0,1193.0840874720016,54117
4,20000,1.4949397029995453,376287.0,2720.5708486520016,62116
