,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,1000,0.0698609810006019,254259.0,130.02812411200102,67430
1,2000,0.13579026499974134,215677.0,248.3305081790004,58298
2,5000,0.3596638310009439,183286.0,626.9434563700015,61628
3,10000,0.6711991730007867,160719.0,1198.5726537709998,61933
4,20000,1.415215562999947,131649.0,2427.528575586999,63056
