,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,0,0.0,557634042.0,0.0,557634042
1,1000,0.07413188299688045,406768070.0,341.84247752999363,120032385
2,2000,0.1479643569982727,356727732.0,682.7109229739945,97575263
3,5000,0.3683660729948315,291743852.0,1731.6003987639997,92702877
4,10000,0.7346434339997359,250066087.0,3506.528146343997,92702912
5,20000,1.469628451995959,209894009.0,7132.202429527999,92702877
