,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,0,0.0,309636.0,0.0,309636
1,1000,0.07476252200103772,246557.0,122.18370965900067,65021
2,2000,0.15210854800170637,214729.0,240.72832453500087,60084
3,5000,0.3800865990015154,174714.0,595.5513652980007,59607
4,10000,0.7788688150012604,147431.0,1196.382423672001,59606
5,20000,1.510789129000841,127331.0,2384.676781819,59539
