,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,0,0.0,309636.0,0.0,309636
1,1000,0.07476252200103772,246557.0,123.55276699000024,68512
2,2000,0.15210854800170637,214729.0,244.05098207699848,63465
3,5000,0.3800865990015154,174714.0,607.7582997270001,59897
4,10000,0.7788688150012604,147431.0,1206.8975927389984,57167
5,20000,1.510789129000841,127331.0,2401.130412847,54960
