,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,0,0.0,287844.0,0.0,287844
1,1000,0.067163346999223,126255.0,26.55783119700027,55275
2,2000,0.13424858699909237,102130.0,53.45446164100031,55275
3,5000,0.33572293699944566,80327.0,135.54194468600144,55260
4,10000,0.7037235299994791,67720.0,271.32050599300055,54934
5,20000,1.3848096079982497,59814.0,525.6192537799998,54934
