,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,0,0.0,287844.0,0.0,287844
1,1000,0.067163346999223,126255.0,23.315590510999755,55258
2,2000,0.13424858699909237,102130.0,45.462659169999824,55258
3,5000,0.33572293699944566,80327.0,110.99815052700069,55206
4,10000,0.7037235299994791,67720.0,219.37297035200027,55205
5,20000,1.3848096079982497,59814.0,436.1818833590005,55203
