,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,0,0.0,22205.0,0.0,22205
1,1000,0.06014853499982564,13296.0,7.7930991029988945,11420
2,2000,0.11983969100037939,12255.0,14.972906344999501,10968
3,5000,0.31876430999909644,11292.0,35.29285291499946,10956
4,10000,0.6158982519991696,11028.0,70.56883487599953,10952
5,20000,1.2059417340005893,11028.0,140.079446886999,10950
