,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,0,0.0,557634042.0,0.0,557634042
1,1000,0.0769334849974257,421177974.0,338.38605924100557,120005217
2,2000,0.1500852129975101,367537077.0,674.8118038690009,98071595
3,5000,0.36761314999967,292659487.0,1618.7176822350011,91738250
4,10000,0.7304493179981364,242870560.0,3198.847414101001,91732230
5,20000,1.4572388449996652,208082800.0,6443.457696758,91732230
