,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,0,0.0,22205.0,0.0,22205
1,1000,0.06698224600040703,13641.0,6.449896039999658,10613
2,2000,0.13256007699965267,13339.0,12.939050237999254,10621
3,5000,0.3344338409988268,11986.0,32.96055347699985,10605
4,10000,0.6570132429988007,10529.0,66.09945137199975,10622
5,20000,1.3085435459997825,11511.0,132.52665426899875,10613
