,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,0,0.0,22205.0,0.0,22205
1,1000,0.06285793400093098,14357.0,7.512560924998979,10359
2,2000,0.12256171700028062,12453.0,13.999197632998403,10359
3,5000,0.30264265600089857,10832.0,33.39779402199929,10359
4,10000,0.6033195320014784,10455.0,65.81903597799828,10360
5,20000,1.1990414910014806,10169.0,130.3746013279997,10359
