,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,1000,0.06605075600054988,124960.0,26.465548812000634,49632
1,2000,0.13236047200189205,110425.0,48.357029274000524,49493
2,5000,0.30967186099951505,90142.0,111.37069335499837,51006
3,10000,0.6303107130006538,73758.0,222.4969738660002,52616
4,20000,1.291583703001379,66814.0,416.5911034659948,49599
