,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,1000,0.0657851389987627,128304.0,24.807767731999775,55417
1,2000,0.12427587300044252,110005.0,46.87124302800112,53933
2,5000,0.3175824800018745,90610.0,115.24784546799856,53787
3,10000,0.608627872003126,68297.0,230.61645792499985,54191
4,20000,1.2313770129985642,61074.0,493.4056278429998,52389
