,Num_steps,Time_non,Distance_non,Time_loc,Distance_loc
0,1000,0.06621622300008312,28106.0,6.668982082999719,10556
1,2000,0.12652237300062552,28234.0,14.56161325100038,10040
2,5000,0.2957546870020451,30086.0,31.323933305997343,10849
3,10000,0.6058269799978007,27297.0,67.19835089799744,10620
4,20000,1.307989157998236,27906.0,139.8698073859996,8925
